EIA_ID,plant,state,bal_auth,week,mean,max,min
3581.0,Abbott TP 3,TX,ERCO,51.0,0.6877066710975578,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,52.0,0.6668615029191753,2.8,0.0
3582.0,Dunlap TP 1,TX,ERCO,1.0,0.8824717635007152,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,2.0,0.9719290642964828,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,3.0,0.6245927123197651,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,4.0,0.5824681271847717,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,5.0,1.0065210629782149,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,6.0,1.4568006035283194,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,7.0,1.3427715877437325,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,8.0,1.2266111884865367,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,9.0,0.953462158690454,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,10.0,0.464624408628017,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,11.0,0.4875627985497784,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,12.0,0.44803067974844496,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,13.0,0.4319250017182721,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,14.0,0.6086975838007018,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,15.0,0.8293695624328772,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,16.0,0.7504586720266422,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,17.0,1.3406799237385831,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,18.0,0.6622957652903424,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,19.0,1.842656057451148,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,20.0,1.1284545675195772,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,21.0,0.8548529751791624,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,22.0,0.5982544065821893,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,23.0,0.6516328589443344,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,24.0,0.5996408755179247,3.6,0.0
3582.0,Dunlap TP 1,TX,ERCO,25.0,0.7571023110379083,3.6,0.0
