UnitID,AliasID,CommercialDT_grp,ID_SK,NERCID_AliasID,RatingMW_grp,RegionCode,StateName,UnitRetireDT_grp,UnitTimeZoneCode,UnitTypeCode,UnitTypeCodeDesc,RatingMW_BrochureGroup
7649,0x4178FB1B94A49A3AC4EC30B006F80D0F,1,6892,0x75AA3A7B000E98B7D2DE282EE8265E57,1,WECC,Nevada,Retired,PPT,100,Fossil-Steam,<100
7700,0x18CEF68B0139773F75C11DA065FCA6F9,1,6940,0x708E3D75D00F9889120E79778E8A0C84,1,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7704,0x0A4DA3CD40A5F428BBD5E029824B5193,1,6944,0x708E3D75D00F9889120E79778E8A0C84,1,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
7812,0x1A8FCC54C60DAAF922B0DC3F4E58A982,1,7007,0xB089D62A84F397F9C2E15D5C76E079A2,1,WECC,California,,PPT,500,Pumped Storage/Hydro,30+
7814,0x7F428E67EB3D96E26ABECA8B35C93481,2,7009,0xB089D62A84F397F9C2E15D5C76E079A2,1,WECC,California,,PPT,500,Pumped Storage/Hydro,30+
7846,0x9E2D8CB8B7CCE4440AEE2FD140BB7EFF,1,7041,0xB089D62A84F397F9C2E15D5C76E079A2,1,WECC,California,,PPT,500,Pumped Storage/Hydro,<30
8122,0xF0C55489406B7CE96ED5946EE5BCEE64,4,7282,0xB429127AA4CAAFCE134B3963CE71F367,2,TRE,Texas,,CPT,851,CC GT units ,All
8126,0x427C1871990B37BE78FA0B541B0CDE6B,4,7285,0xD1BEA54C331183F11FF7895B475E71B1,2,TRE,Oklahoma,,CPT,851,CC GT units ,All
9821,0x0FAC50DCDCD52FA3E4518F5C7A6D201E,4,8892,0x47171FF5AA424C7044ECC4E7A2059C2A,3,SERC,Mississippi,,CPT,850,Combined Cycle Block,All
10022,0x184A3D80F81EC1AE2F0A2A8A02381F0B,2,9075,0x7DDDAEFE93C5454711A3E350B737C0A4,1,TRE,Texas,Retired,CPT,860,Co-generator Block ,All
10061,0x86F3D78267D812B1CDE28D1932C1FEF2,4,9110,0x9CD60AD28DAE5D947A1EE560A551EEBF,3,SERC,Oklahoma,,CPT,851,CC GT units ,All
10208,0x85572D72E84E98AAB3F2F08116D30A9D,3,9240,0x9CD60AD28DAE5D947A1EE560A551EEBF,3,SERC,Missouri,,CPT,850,Combined Cycle Block,All
10247,0x77B4F785C11B7EEA1B0DB82E6F3BB5B4,4,9270,0xACDEDACD26E54665C0C812C11B483992,2,RFC,Indiana,Retired,EPT,851,CC GT units ,All
10722,0xBF576DC152621E8B5BF2BFF4F12D9CD9,3,9694,0x4DBA71C5702A3B279258C57ECEEF5DE1,3,NPCC,New York,,EPT,810,Multi-boiler/Multi-turbine,All
10723,0x6CB28E9503BB7705488C6F24257D0B1C,3,9695,0x4233BE705F828969A27E8C87855A9B73,2,TRE,Texas,,CPT,650,Fluidized Bed,All
10751,0x286639A7F82BDC40A9ACF852D9A1BE4D,5,9719,0x500BC468C09709233473E193B11731A1,3,RFC,West Virginia,,EPT,100,Fossil-Steam,600-799
11010,0x6A921C27865B0FD96E8DCA53B5F677D3,2,9944,0x600EF08A49C46FC4E90CD6A274FE7B67,1,NPCC,Maine,,EPT,100,Fossil-Steam,<100
11166,0xAB805A3C6D7088439D585A2DB0EB99D7,2,10084,0xA7BD293991E2C21FEB453589F2B95D02,1,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
11302,0xB35C2B7EC959B05C45E9B1334C58A587,1,10212,0xA8C810CF700543808FC0C1C09DBA21CE,1,TRE,Texas,,CPT,500,Pumped Storage/Hydro,30+
11303,0x43134D0DBFCCE763C4BE88DE4FE76A3F,1,10213,0xA8C810CF700543808FC0C1C09DBA21CE,1,TRE,Texas,,CPT,500,Pumped Storage/Hydro,30+
67,0x7C9F48DBF4070CFA02293BB0400D2E4F,4,36,0xF34803B13396E445304D49DD1557FF45,1,SERC,Alabama,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
68,0xEB31973933D610286BF621DDD330DC44,4,37,0xF34803B13396E445304D49DD1557FF45,1,SERC,Alabama,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8647,0x42A2D4753E3891E50AFBF949C03D8A47,1,14563,0x04A3AF47CFE3F746A3C98B0FFBF54AF3,3,NPCC,New York,,EPT,100,Fossil-Steam,800+
10040,0x2413475C3A47E96B8B5835E6FE58C6EF,4,14708,0x29D596352779FC8ABB6CC22B48910392,2,TRE,Texas,,CST,851,CC GT units ,All
10501,0x2B5465A5A759E12FC1D99625E413E55F,4,14768,0x570485DEA42F54DA986B93AB6A66C810,3,TRE,Texas,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3821,0xB46FC069DE809D9B4756C7819D7DA056,1,18164,0x6901FA1F94FA174D6A37DA6669498A16,3,RFC,Maryland,Retired,EPT,100,Fossil-Steam,300-399
3839,0xECC599500B5E6107B884C2256738E02F,1,18181,0x6901FA1F94FA174D6A37DA6669498A16,1,RFC,Maryland,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12106,0x3CF9A32CFFC2B6DAC9C3B6EA2776B62B,5,18277,0x1649800F51970C4CA06CF1BE20DE13DF,1,SERC,Louisiana,,CPT,800,Miscellaneous,All
12387,0xF41E528C89A58B9EB6E009CD96FC7836,3,18359,0x46B835AB6BC65A20B2C4329762CA8432,2,RFC,Maryland,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10263,0x1B20C9280CC97CE478E17D4AF0F50DA8,1,18462,0xE71D197F287EA720B1FECC63B54FB6EF,1,TRE,Texas,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
177,0x66739B5D7F656DE4E98C1EFE4EB88480,1,18758,0x396460EBE8CCC4671276C7FE8C3F4DF8,3,RFC,Pennsylvania,Retired,EPT,100,Fossil-Steam,400-599
185,0x4BBC8B11E98C0B909B3541A851094886,1,18766,0x396460EBE8CCC4671276C7FE8C3F4DF8,1,RFC,Maryland,Retired,EPT,100,Fossil-Steam,<100
206,0x4FE324B031541C91E7DB2D86274813C3,4,18783,0xD4589B47CFE78501FAD04FBECCD782C0,3,RFC,Pennsylvania,Retired,EPT,850,Combined Cycle Block,All
1316,0x4A8022AF41DEAF17DF78C14DD9138BDD,4,18794,0xFAF3D60EF5620B503E5AA353DA94BED1,3,SERC,South Carolina,,EPT,862,CoG steam units ,All
1323,0x803007EBBE1A9EDFE0174C769DDC8DFC,4,18799,0xBA58AEBE0068EE0BB1E997DB0F98A01A,2,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7675,0x6F9521ED9865386515E6D9A5261428E8,1,18897,0xFAF3D60EF5620B503E5AA353DA94BED1,2,SERC,South Carolina,,EPT,100,Fossil-Steam,100-199
10113,0xDCCF7A99210726F93EC5B58B0FAA8ED5,3,18919,0xFAF3D60EF5620B503E5AA353DA94BED1,2,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3747,0x00E0DE2B50CC635BDD90697B801EC446,1,19116,0x219B4D15E2AE43A8053F777C0B768FF1,3,WECC,California,Retired,PPT,100,Fossil-Steam,300-399
8153,0xDA4B1044EFE72493CDF1FB98B10B49E3,4,19235,0xFEF904B596D048A2998BCC5E82558F08,2,WECC,California,,PPT,851,CC GT units ,All
1739,0x4FD14F54AC19CABC61A28DFB01C30CAC,2,19242,0xD17D6389DFC46D5BF9DD3FCE2D390E73,3,SERC,Louisiana,,CPT,100,Fossil-Steam,400-599
6551,0x1C5627F763F410A66C3FF2BEFCC78864,1,5942,0x9D6BEBB597D41C993F6E615048008A30,3,WECC,Wyoming,,MPT,100,Fossil-Steam,400-599
6564,0xCB75F84880E249825A6366529FB5A70F,1,5955,0x9D6BEBB597D41C993F6E615048008A30,2,WECC,Utah,Retired,MPT,100,Fossil-Steam,100-199
6589,0xBA81034BFF6593450C3B75B4C47580F5,2,5978,0x9D6BEBB597D41C993F6E615048008A30,1,WECC,Utah,,MPT,830,Geothermal,All
6754,0x78371BC0931CBE13C0114FB8780ED458,3,6080,0xF12594AB610C03207D09767B41668CF1,2,WECC,Oregon,,PPT,851,CC GT units ,All
6757,0x2463D2E11663175D4BACE969B856F955,1,6083,0xF12594AB610C03207D09767B41668CF1,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
6844,0xF2CD368BDF73C4E0C3654CBE3FE4DDDA,4,6155,0x7D94CBA2304905BAF802C139B4C150E1,1,NPCC,Connecticut,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
6994,0x199B21F6061EE6E534F4A0AD99739E05,1,6305,0x6C905343540DF06A7099C189D456787D,3,SERC,South Carolina,,EPT,200,Nuclear,<1000
6995,0x300F7F7DA8ACCB1F59D372F88DB412FE,2,6306,0x6C905343540DF06A7099C189D456787D,3,SERC,North Carolina,,EPT,200,Nuclear,<1000
7036,0xF02FC012EF9E264A2C75989DBA102081,4,6347,0x6C905343540DF06A7099C189D456787D,2,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7041,0x270CD8072D321F0550747BED4C5A3C5E,4,6352,0x6C905343540DF06A7099C189D456787D,2,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7062,0x437C29EB994A6E29C2B890755DBD79D9,1,6373,0x6C905343540DF06A7099C189D456787D,1,SERC,North Carolina,Retired,EPT,850,Combined Cycle Block,All
7178,0x6720FF0C3E11EA4603394415AEE5812E,1,6487,0x08FC585CDCE69194A64B91544F9EB44A,1,RFC,New Jersey,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7206,0xDCEE4117FF0F30397B66C349859B7344,1,6512,0x08FC585CDCE69194A64B91544F9EB44A,1,RFC,New Jersey,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
7207,0x29E3174E4B5D24CBFD78361A195DF142,1,6513,0x08FC585CDCE69194A64B91544F9EB44A,1,RFC,New Jersey,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
7216,0x72F550C4EF7C6FFCF79FD4AEDF9016AF,1,6521,0x08FC585CDCE69194A64B91544F9EB44A,1,RFC,New Jersey,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
7239,0x5D2A3AABA422F72AF0747C7F688255E1,4,6542,0x08FC585CDCE69194A64B91544F9EB44A,1,RFC,New Jersey,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7240,0x3074D38F934A93AB8BFC5DE5627F4184,3,6543,0x08FC585CDCE69194A64B91544F9EB44A,1,RFC,New Jersey,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7299,0x6C3634B37F0B5F530D2D5B8A536A3CEA,1,6596,0x59214CDC259F403026C96F9A082A937B,1,WECC,Colorado,Retired,MPT,100,Fossil-Steam,<100
7304,0x82CC4EA34A4BB94780F4E2E5C73D762B,1,6601,0x59214CDC259F403026C96F9A082A937B,2,WECC,Colorado,Retired,MPT,100,Fossil-Steam,100-199
7316,0x2C0BDEF8AB8C23192D872FA79D5C6D02,4,6613,0x59214CDC259F403026C96F9A082A937B,3,WECC,Colorado,,MPT,852,CC steam units,All
7656,0x20F0AA0A8899238105260EFE38CA163E,3,6896,0x75AA3A7B000E98B7D2DE282EE8265E57,1,WECC,Nevada,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7684,0xC3268010DDE555D602F21F464CC38D06,1,6924,0x708E3D75D00F9889120E79778E8A0C84,1,SERC,South Carolina,Retired,EPT,100,Fossil-Steam,<100
7713,0x7ECAC04DE791AF84CF29934E557D63F1,1,6953,0x708E3D75D00F9889120E79778E8A0C84,1,SERC,South Carolina,,EPT,500,Pumped Storage/Hydro,30+
7722,0x6C0C0651E337A16808DBE61B96C044A4,4,6962,0x708E3D75D00F9889120E79778E8A0C84,2,SERC,South Carolina,,EPT,852,CC steam units,All
7802,0xE73492A8AF9A96D92E1DE803A152C445,1,6997,0xB089D62A84F397F9C2E15D5C76E079A2,1,WECC,California,,PPT,500,Pumped Storage/Hydro,<30
7977,0x65822BF3EBE48335060005C058F7C1DC,3,7166,0xE4DD682255BF416A4692F2AB09630ABE,1,SERC,Georgia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7978,0x2584718E31DB5F12BE1ECEE49D407C71,4,7167,0x9534D5FB35ADF5E50112D08D58A71EBE,2,WECC,Colorado,,MPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8020,0x8FB3F607304B887618290EBA19D6AD6E,4,7208,0x62D1440A33461B025AAD36D05F4C3AB1,3,WECC,California,,PPT,852,CC steam units,All
8113,0x0197FEB14D18E9278AE32F6EB59494A6,4,7274,0xDE07E927E37CF09E6ECF7F1A4DDCF6E9,2,SERC,Alabama,,CPT,851,CC GT units ,All
8119,0x488148F28DAAD625AFB5753950D6F288,4,7279,0x02B65552867A10CA8802D64885C20796,3,TRE,Texas,,CPT,852,CC steam units,All
8135,0xDDCD0CF38F5D041203E62491E9CEE46B,4,7294,0x34A0A1A5F7C3D0C05B5E5AB7F37ABC30,2,SERC,Georgia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9783,0x4D45B1B8853BE66D569BCC8D21FE6196,1,8854,0x75E035CFD7C8E24F6478C039622A32DA,1,WECC,Arizona,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
10431,0xA13C288B6852BA5EB903CC0344FA19CE,4,14757,0x6C1D4F9C3AC683BCE67482A915BE8A22,2,WECC,Arizona,,MST,851,CC GT units ,All
3167,0x1C8EE65EE05B48CF286DC5D22CFFEEBE,1,2923,0x2A9149DF2485259EFA61358B70AA7651,1,NPCC,New York,,EPT,500,Pumped Storage/Hydro,<30
3249,0xDE385203552C6561EC560A43DEA19C97,1,3004,0x7A934D0BCD299CBB52A3966013A53769,3,RFC,Pennsylvania,,EPT,100,Fossil-Steam,300-399
3256,0x49BECE71F28FA67E6F21126CF657E32E,2,3010,0x39982493D9FB18123C9681E44EB7937F,3,RFC,Pennsylvania,,EPT,200,Nuclear,1000+
3311,0x70C467BA33C1D7C04853D2417B0E861B,1,3065,0x7A934D0BCD299CBB52A3966013A53769,1,RFC,Pennsylvania,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
3339,0x80B2FCA8CAC203023B4CBD9D2A53EFAC,1,3093,0x7A934D0BCD299CBB52A3966013A53769,2,RFC,Pennsylvania,,EPT,500,Pumped Storage/Hydro,30+
3352,0x75198F48642465DA6F8B03DCE05B5B29,2,3106,0x39982493D9FB18123C9681E44EB7937F,3,RFC,Illinois,,EPT,200,Nuclear,1000+
3397,0xB77D5783A8A6EB94F67980E157490CBF,2,3149,0x39982493D9FB18123C9681E44EB7937F,3,RFC,Illinois,,EPT,200,Nuclear,1000+
3406,0x063A22E0079CAF11FFDAACE72B062D1B,1,3158,0x39982493D9FB18123C9681E44EB7937F,3,RFC,Illinois,,EPT,200,Nuclear,<1000
3411,0x8A4DCF2216DF91FCA2D4167E385E5EAB,4,3163,0x7A934D0BCD299CBB52A3966013A53769,1,RFC,Illinois,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
3413,0x522EB1B675008B50A623358BB6056DE7,4,3165,0x7A934D0BCD299CBB52A3966013A53769,2,RFC,Illinois,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3812,0xC3227891A8B0270C97A204A029F7B250,1,3442,0x6901FA1F94FA174D6A37DA6669498A16,1,RFC,Virginia,Retired,EPT,100,Fossil-Steam,<100
3813,0xCC349D43D85F128BAB46C4033F5C7AF3,1,3443,0x6901FA1F94FA174D6A37DA6669498A16,1,RFC,Virginia,Retired,EPT,100,Fossil-Steam,<100
4033,0x97FE07C6A69215310214903CCCD9FBE7,1,3652,0x4D6D92662B3698BA298F70E920E6A818,2,SERC,Georgia,Retired,EPT,100,Fossil-Steam,100-199
4330,0xE9F736CB2EB58E10130E0FA6EE612DC2,1,3928,0xC7B21831C8AC2762F33FB6C21E88FF0C,1,MRO,Minnesota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4336,0x3E3024EE4A08DD6E1C3F1405DEF85824,4,3934,0xC7B21831C8AC2762F33FB6C21E88FF0C,1,MRO,Minnesota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4377,0x62AEE443A5E3FF76464E8FCA76DCF8D3,2,3973,0x6C67DC4C6CB32671A4ED0BB1174BDEA4,2,WECC,California,,PPT,850,Combined Cycle Block,All
4460,0x9B48E8AB30F433325E66C187BEED9769,1,4038,0x73CFD4C1BC26F1EE333E4DC957EE4B51,1,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4462,0xCB02F06388CE7C2CE6E3E5988453BEFE,1,4040,0x73CFD4C1BC26F1EE333E4DC957EE4B51,1,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4744,0x011445E370F41E10F4E7583C502C7399,4,4240,0x4B6F393A3144A825251BA04A0FE8757E,2,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1458,0x9D2D402D4FC3C6439ECE545B634F8158,4,20851,0xE005FCA86A6FB5A65AD420A585C67936,1,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1466,0x113ECBAEBBFF64A0F1DDA3584184F5B2,4,20859,0xE005FCA86A6FB5A65AD420A585C67936,3,WECC,California,,PPT,851,CC GT units ,All
1473,0xB27D54DF2410EC0158646A05D2EBB7F6,4,20866,0xE005FCA86A6FB5A65AD420A585C67936,3,WECC,Oregon,,PPT,851,CC GT units ,All
1491,0x8B6D960EC2F0E8ECAB0272D48846E31E,4,20884,0xE005FCA86A6FB5A65AD420A585C67936,2,WECC,California,,PPT,851,CC GT units ,All
1513,0x056BA3BC407AA49B09089A9B3592E8BC,2,20906,0xE005FCA86A6FB5A65AD420A585C67936,1,WECC,California,,PPT,830,Geothermal,All
12054,0x478C7F3EABA7F0D846FAB09204F23DEB,5,20957,0x1967D0EAB927B39FD1A2BBFA13CFC5A0,3,NPCC,New Hampshire,,EPT,852,CC steam units,All
9473,0x70ABBF197E65895B3C46C1CD50C666DB,4,21080,0x039386647F44BC49D31ACC98C07983BB,3,RFC,Wisconsin,,CPT,851,CC GT units ,All
1349,0xAB4FB3E54011BA354DC84FF48EAD9234,4,21099,0x79DDCD39E7F261A384AF78A76F28E1E7,2,MRO,Wisconsin,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3226,0xE6922CBE5284661E2BFE31F74AA8E28F,4,21118,0x09E88E3D0794DB42F41A1FB880D75514,1,NPCC,Massachusetts,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5351,0x1D52B610C2C8F9C0510B885E6ABC0D74,1,21120,0x5500DB9437DB0173529FB75617FDD6D4,2,NPCC,New York,,EPT,100,Fossil-Steam,100-199
5375,0x3CC4B5BC92D78BA072A24405F40EBFEC,1,21162,0x5500DB9437DB0173529FB75617FDD6D4,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7642,0xEB27835354882F779D1AF9FA307264CF,4,21191,0x53AA13BB17280015B1EBC8F6D5A9232D,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5347,0x660102A4556834F9AFD9F69E3622857B,1,21258,0x5500DB9437DB0173529FB75617FDD6D4,2,NPCC,New York,Retired,EPT,100,Fossil-Steam,100-199
10231,0x8BEAC757AEECD828578BB5C2BAE3250F,5,21316,0x1BF70810F4F046D847AF28FC273D2F27,1,NPCC,New Jersey,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10232,0x430736FF9E49E137C345F72A028AA529,5,21317,0x1BF70810F4F046D847AF28FC273D2F27,1,NPCC,New Jersey,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12339,0x19EF03718D9ED73ED1A76929DF39C334,5,21323,0x1BF70810F4F046D847AF28FC273D2F27,1,NPCC,New Jersey,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5515,0xB085F5F9A356B133F9993005378FC67B,4,21432,0x904E6C638949CB19B488ADECC7120F7C,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5558,0x69ACA36641F64EC775E83E933A40E407,1,21475,0x904E6C638949CB19B488ADECC7120F7C,3,NPCC,New York,,EPT,500,Pumped Storage/Hydro,30+
5559,0xE7DA3F6D27E0555AAC5A8264CEC85AA9,1,21476,0x904E6C638949CB19B488ADECC7120F7C,3,NPCC,New York,,EPT,500,Pumped Storage/Hydro,30+
5581,0x5E98CCBE7FCAC9BE72C020C54FB0F308,4,21495,0x904E6C638949CB19B488ADECC7120F7C,3,NPCC,New York,,EPT,851,CC GT units ,All
4359,0x51ED35449D252CA0619DB7404BCCB644,1,21527,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,3,SERC,Florida,,CPT,100,Fossil-Steam,300-399
4365,0xC652F3004A43BBB0F27DECAC7E4CBB6C,1,21533,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,1,SERC,Florida,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
12181,0x54792ACD0FCCD7E6FC1658508A779EE8,5,21537,0x4A5CE2D5CEDCAAF8EFF0AC6DA3E66252,3,SERC,Florida,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11989,0x6A808BB9413989DB9786137F21764CEF,4,21581,0x98FD524B0F6ABF116CA758959681E052,1,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8057,0xD785F7018824CE4C8719D9196293AD37,1,21807,0x99CCD17982D9BF312E3C9F1C897C943C,3,SERC,Florida,,EPT,100,Fossil-Steam,400-599
8074,0xCFB96DCF34217C992690D4D9E7C0B013,4,21816,0x99CCD17982D9BF312E3C9F1C897C943C,2,SERC,Florida,,EPT,851,CC GT units ,All
8079,0x39429C65437204876AA3F2CC0D346FDC,4,21821,0x99CCD17982D9BF312E3C9F1C897C943C,2,SERC,Florida,,EPT,851,CC GT units ,All
8084,0xF69FE4D4C5642BEEB91C0A20933FDF58,4,21826,0x99CCD17982D9BF312E3C9F1C897C943C,1,SERC,Florida,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
6513,0xFB6403E50D9CD2F04D4142E841C6B43A,1,21854,0x453136704D5CBFAF693EA89E604B0BF8,1,WECC,California,,PPT,500,Pumped Storage/Hydro,30+
6514,0x9DFEF73164585A1EE4DA8605D8366B95,1,21855,0x453136704D5CBFAF693EA89E604B0BF8,1,WECC,California,,PPT,500,Pumped Storage/Hydro,30+
2243,0xF1EECE56986C04B3C28DC4BF1BB8CB3C,4,21929,0x73EF661F9741C2D42AB75C9B4C41199A,1,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10450,0x47E8B3923EEA348789F2AD08E26F143A,4,14759,0x13570D1C0909B67CEA1248E5B9E2C648,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10755,0xD0D05EFBE7E14AD49ABD52187D6ED0C9,4,14791,0x6D363053779E8F5AA84E3E81ED23FA44,2,RFC,Illinois,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5048,0xDDCD80BF8307B5764FF227A88ED35881,1,18033,0xE8E5E322646F435388EEEE255A077D67,3,TRE,Texas,Retired,CPT,100,Fossil-Steam,400-599
3823,0x39A5CB07AC621090BD25ACA9F1D70216,2,18166,0x6901FA1F94FA174D6A37DA6669498A16,3,RFC,Maryland,Retired,EPT,100,Fossil-Steam,600-799
820,0x85D5CF5CA4C3563053988CD56ED67DBA,1,18219,0x2DC60E4DACFDB23A1A0D511F77984FD7,1,NPCC,New York,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
10758,0xC96C318F21C6E9E0E2618B3718D29219,4,18237,0xCDAA62FBB2643E09DE384D5D03C25283,1,SERC,Georgia,Retired,CST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12345,0x2FE3CB9E21922819E79A2781AF74E36D,5,18268,0xEE6BBD89E8FC3AEC316BFA5B4F42B45E,3,NPCC,New York,,EPT,851,CC GT units ,All
11121,0x2463EC4118666F8BE1BF554BE1934A09,1,18274,0x1649800F51970C4CA06CF1BE20DE13DF,1,SERC,Louisiana,Retired,CPT,100,Fossil-Steam,<100
10359,0x8CA29DD3272823B5E971D50D62214282,1,18280,0xB20C3BC2945083398231118742119A07,2,SERC,Louisiana,Retired,CPT,100,Fossil-Steam,100-199
2016,0x8B819D4AC04504CB19DDA2BB7AFB2B41,4,18312,0x96577BA6A0055CEF0F09E5880D2129A9,1,TRE,Texas,,CPT,851,CC GT units ,All
3365,0x8EC0CCFE9194D52D9562BA7246F92F30,4,18320,0x2FC4728754159BBA0CDB4F6CC55C51BD,1,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
3366,0x0A217214102BBDEEFDAD57E56C8834B6,4,18321,0x2FC4728754159BBA0CDB4F6CC55C51BD,1,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
12397,0x76E74BF970B78B343F17F02A16926BB3,2,18369,0x46B835AB6BC65A20B2C4329762CA8432,3,RFC,Maryland,,EPT,100,Fossil-Steam,600-799
167,0x66B52E915FD1FA80AF777CF2570A71CC,1,18748,0x396460EBE8CCC4671276C7FE8C3F4DF8,1,RFC,West Virginia,Retired,EPT,100,Fossil-Steam,<100
171,0x34A3D2AAF4850D8030C0B801FD4A49BB,1,18752,0x396460EBE8CCC4671276C7FE8C3F4DF8,3,RFC,West Virginia,,EPT,100,Fossil-Steam,400-599
1331,0x1D7F8A0A3921B34861BBF9FE55B26FBF,4,18807,0xA20DCC5DBF7DE1D0F1F210E1C116488C,2,SERC,Louisiana,,EPT,861,CoG GT units,All
3848,0x41E76141C81C2C0D6C9510950C43232D,4,18859,0xFF97ACAF6BA586C40BC79EB3F25D77CD,2,RFC,Pennsylvania,Retired,EPT,850,Combined Cycle Block,All
3849,0x3E060EC9DC46074D853812F63F008623,4,18860,0xFF97ACAF6BA586C40BC79EB3F25D77CD,2,RFC,Pennsylvania,Retired,EPT,850,Combined Cycle Block,All
7682,0xC4E6734506BFDD89E3E6AFFBB23BDB88,4,18904,0xFAF3D60EF5620B503E5AA353DA94BED1,3,SERC,South Carolina,,EPT,850,Combined Cycle Block,All
10319,0xDE025E18276BAA01224730A606355B00,4,18921,0xA827C68B17E8906D29EB488B67C34823,2,WECC,Arizona,,PST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10718,0xDB365A84A16DEFB40BFD090DA56C55C2,3,18937,0x8E9C5A9207902F9C93393BE1ED933298,3,NPCC,New Jersey,,EPT,860,Co-generator Block ,All
11098,0x1B7C6180903EA7EEB99121E5059CF8C9,1,18961,0xFAF3D60EF5620B503E5AA353DA94BED1,1,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
12364,0x1905E225E0CCFE649F26060134EC2F7F,4,18976,0xFF97ACAF6BA586C40BC79EB3F25D77CD,3,RFC,Pennsylvania,,EPT,852,CC steam units,All
12304,0x30958BCB95E6F21227FE02AFB7BF7B12,5,19029,0x8B364412F4DF135C6201A24955EC7136,3,RFC,Indiana,,EPT,851,CC GT units ,All
